GeoFips,GeoName,LineCode,Description,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
38000,North Dakota,1300,      Management of companies and enterprises,3199,3515,3888,4261,4469,4456,4506,4661,4998,5406,5575
38000,North Dakota,1400,      Administrative and support and waste management and remediation services,15709,16398,17042,17571,17662,17166,16406,17634,18393,18500,19339
38000,North Dakota,1500,      Educational services,4945,5044,5171,5083,5211,5416,5787,5675,5756,6125,6342
38000,North Dakota,1600,      Health care and social assistance,53174,53574,55098,56514,57435,57935,59528,60457,61785,62885,63257
38000,North Dakota,1700,"      Arts, entertainment, and recreation",6323,6178,6410,6653,6942,6947,7076,7047,7342,7565,7768
38000,North Dakota,1800,      Accommodation and food services,29704,30227,30700,31817,32390,32837,32935,34272,36494,37559,38724
38000,North Dakota,1900,      Other services (except public administration),25369,25396,25584,25855,25663,25278,24959,25474,25916,26498,27354
38000,North Dakota,2000,    Government and government enterprises,80978,80734,81624,81221,80517,83034,84782,84176,85573,86924,87571
38000,North Dakota,2001,"      Federal, civilian",10147,10103,10012,9755,9748,9919,10194,9691,9455,9195,9104
38000,North Dakota,2002,      Military,12486,11820,11706,11403,11295,11217,11661,11594,11761,11893,11615
38000,North Dakota,2010,      State and local,58345,58811,59906,60063,59474,61898,62927,62891,64357,65836,66852
38000,North Dakota,2011,        State government,22186,22370,23284,23378,22508,24102,24387,24324,25297,26160,26279
38000,North Dakota,2012,        Local government,36159,36441,36622,36685,36966,37796,38540,38567,39060,39676,40573
39000,Ohio,1,Total Private Employment,5810333,5863626,5903291,5953030,5887358,5626505,5575198,5695935,5785115,5862147,5957059
39000,Ohio,10,Total employment,6660870,6706652,6745465,6797683,6731253,6465575,6400241,6503477,6584375,6658437,6753002
39000,Ohio,20,  Wage and salary employment,5583386,5588308,5599652,5597110,5524882,5232886,5168965,5228768,5319551,5372015,5450130
39000,Ohio,40,  Proprietors employment,1077484,1118344,1145813,1200573,1206371,1232689,1231276,1274709,1264824,1286422,1302872
39000,Ohio,50,    Farm proprietors employment,70216,69221,67367,66342,66224,66321,67417,67970,67654,68169,67747
39000,Ohio,60,    Nonfarm proprietors employment,1007268,1049123,1078446,1134231,1140147,1166368,1163859,1206739,1197170,1218253,1235125
39000,Ohio,70,  Farm employment,85170,83762,82962,83500,78836,79930,80764,81224,87247,84250,80308
39000,Ohio,80,  Nonfarm employment,6575700,6622890,6662503,6714183,6652417,6385645,6319477,6422253,6497128,6574187,6672694
39000,Ohio,90,    Private nonfarm employment,5725163,5779864,5820329,5869530,5808522,5546575,5494434,5614711,5697868,5777897,5876751
39000,Ohio,100,"      Forestry, fishing, and related activities",11227,11478,11430,12275,13039,13000,13052,13325,14150,14382,14770
39000,Ohio,200,"      Mining, quarrying, and oil and gas extraction",19427,19816,21475,21946,26932,27011,30419,27479,34985,36211,40166
39000,Ohio,300,      Utilities,21114,21026,21507,21981,22876,22166,21001,20103,19981,19690,19203
39000,Ohio,400,      Construction,365805,372679,368684,365889,348108,314913,293701,302112,307638,313980,325700
39000,Ohio,500,      Manufacturing,842494,833151,819537,797214,762822,656266,644637,664441,683429,692133,706083
39000,Ohio,510,        Durable goods manufacturing,578085,573106,565412,546613,521678,436943,428060,446314,461769,468347,479798
39000,Ohio,530,        Nondurable goods manufacturing,264409,260045,254125,250601,241144,219323,216577,218127,221660,223786,226285
39000,Ohio,600,      Wholesale trade,252632,257899,260632,260517,257195,241815,236143,239676,243975,247597,252640
39000,Ohio,700,      Retail trade,746340,741211,732482,731997,710446,682785,664895,675631,677058,682726,687340
39000,Ohio,800,      Transportation and warehousing,217705,229921,240057,248824,242888,220826,214420,220528,225213,229012,236617
39000,Ohio,900,      Information,106343,105031,103871,103358,102356,96407,93405,92340,90167,90995,88503
39000,Ohio,1000,      Finance and insurance,300344,297407,300252,310825,314392,325072,318056,333246,330505,331825,331030
39000,Ohio,1100,      Real estate and rental and leasing,202476,213461,213457,217822,215277,210917,214675,220570,216889,220500,222777
39000,Ohio,1200,"      Professional, scientific, and technical services",348568,353439,362640,379288,382875,369324,368070,373857,369087,373478,378993
39000,Ohio,1300,      Management of companies and enterprises,96998,104968,108771,107567,113839,112978,112166,117661,132139,137078,142383
39000,Ohio,1400,      Administrative and support and waste management and remediation services,394208,398090,406702,412257,406134,373132,383033,394623,403071,412854,425469
39000,Ohio,1500,      Educational services,121528,128698,134638,136865,139990,143316,146877,147009,145866,146055,150064
39000,Ohio,1600,      Health care and social assistance,735799,750403,769488,788818,808254,820011,832932,843082,854102,862624,870216
39000,Ohio,1700,"      Arts, entertainment, and recreation",116411,117824,117213,120634,121584,119473,119616,122375,128168,133429,136628
39000,Ohio,1800,      Accommodation and food services,453279,457512,462416,462847,457659,443781,441171,450800,460709,473656,480357
39000,Ohio,1900,      Other services (except public administration),372465,365850,365077,368606,361856,353382,346165,355853,360736,359672,367812
39000,Ohio,2000,    Government and government enterprises,850537,843026,842174,844653,843895,839070,825043,807542,799260,796290,795943
39000,Ohio,2001,"      Federal, civilian",78509,77482,76787,77002,78125,79505,84816,80543,78453,76644,76023
39000,Ohio,2002,      Military,38085,36318,35963,34839,35649,36109,35828,36085,36065,36168,36046
39000,Ohio,2010,      State and local,733943,729226,729424,732812,730121,723456,704399,690914,684742,683478,683874
39000,Ohio,2011,        State government,179472,180412,181619,186242,186829,185412,175251,174902,176137,176987,177279
39000,Ohio,2012,        Local government,554471,548814,547805,546570,543292,538044,529148,516012,508605,506491,506595
40000,Oklahoma,1,Total Private Employment,1656135,1692643,1740551,1791894,1823836,1765508,1752951,1791245,1847219,1880685,1912589
40000,Oklahoma,10,Total employment,1997468,2041230,2098663,2154645,2192556,2144933,2133431,2163321,2215297,2251236,2281984
40000,Oklahoma,20,  Wage and salary employment,1545330,1575795,1618739,1648795,1677706,1625164,1607228,1626838,1658230,1680497,1701311
40000,Oklahoma,40,  Proprietors employment,452138,465435,479924,505850,514850,519769,526203,536483,557067,570739,580673
40000,Oklahoma,50,    Farm proprietors employment,77683,77348,75885,78898,77513,76397,75988,74760,73185,73334,72908
40000,Oklahoma,60,    Nonfarm proprietors employment,374455,388087,404039,426952,437337,443372,450215,461723,483882,497405,507765
40000,Oklahoma,70,  Farm employment,89601,88937,86574,91001,90198,87780,85474,83507,83634,84747,82668
40000,Oklahoma,80,  Nonfarm employment,1907867,1952293,2012089,2063644,2102358,2057153,2047957,2079814,2131663,2166489,2199316
40000,Oklahoma,90,    Private nonfarm employment,1566534,1603706,1653977,1700893,1733638,1677728,1667477,1707738,1763585,1795938,1829921
40000,Oklahoma,100,"      Forestry, fishing, and related activities",8231,8257,8242,8730,8929,8831,8875,8778,8845,8886,9072
40000,Oklahoma,200,"      Mining, quarrying, and oil and gas extraction",58261,63719,73359,81686,101125,91574,105291,102659,131962,139519,146754
40000,Oklahoma,300,      Utilities,9780,9989,10305,10914,11452,11805,11583,11477,12005,12028,12360
40000,Oklahoma,400,      Construction,112186,119781,125027,127600,130669,122958,117384,118755,121453,126577,128081
40000,Oklahoma,500,      Manufacturing,149082,151006,155811,157654,157134,139497,132063,140112,145769,147834,151398
40000,Oklahoma,510,        Durable goods manufacturing,97618,99765,104883,107891,108360,92670,86434,93127,99770,101616,104492
40000,Oklahoma,530,        Nondurable goods manufacturing,51464,51241,50928,49763,48774,46827,45629,46985,45999,46218,46906
40000,Oklahoma,600,      Wholesale trade,60038,62323,64916,65693,65247,62113,60708,64110,66117,67897,69232
40000,Oklahoma,700,      Retail trade,216097,219723,220266,219857,217610,215471,211401,215671,217820,221237,225374
40000,Oklahoma,800,      Transportation and warehousing,57722,59059,61324,64334,61564,59340,56323,57997,60212,61581,62999
40000,Oklahoma,900,      Information,34304,34283,34099,33111,33267,31233,29678,29001,27578,26880,26829
40000,Oklahoma,1000,      Finance and insurance,80480,80074,81363,87238,92418,98523,95979,101353,101245,101468,102118
40000,Oklahoma,1100,      Real estate and rental and leasing,63513,68382,70798,73800,73973,72365,74107,77260,76564,78294,77067
40000,Oklahoma,1200,"      Professional, scientific, and technical services",94349,96058,98781,104724,106253,102326,101663,103714,104686,106609,107847
40000,Oklahoma,1300,      Management of companies and enterprises,13531,13684,13743,14520,17315,16537,17188,16844,18133,18748,20901
40000,Oklahoma,1400,      Administrative and support and waste management and remediation services,126990,127945,134570,138754,139825,126784,127995,130861,132655,133551,136475
40000,Oklahoma,1500,      Educational services,24388,25357,25439,25886,25231,26189,26844,27342,28192,28873,29846
40000,Oklahoma,1600,      Health care and social assistance,183198,187084,191666,197764,202142,204567,207422,209579,211470,212491,212965
40000,Oklahoma,1700,"      Arts, entertainment, and recreation",25512,26130,27830,28545,29177,29127,29076,30021,30947,31140,31685
40000,Oklahoma,1800,      Accommodation and food services,126683,129458,133298,134897,137393,138139,136264,140719,144074,148283,152223
40000,Oklahoma,1900,      Other services (except public administration),122189,121394,123140,125186,122914,120349,117633,121485,123858,124042,126695
40000,Oklahoma,2000,    Government and government enterprises,341333,348587,358112,362751,368720,379425,380480,372076,368078,370551,369395
40000,Oklahoma,2001,"      Federal, civilian",46227,46031,45895,45484,45356,46711,50511,49211,48441,47210,46348
40000,Oklahoma,2002,      Military,39796,36747,38444,38394,38407,37856,39569,37927,36251,35621,33988
40000,Oklahoma,2010,      State and local,255310,265809,273773,278873,284957,294858,290400,284938,283386,287720,289059
40000,Oklahoma,2011,        State government,81605,82776,83788,84072,86631,88900,86962,85672,83316,84913,85122
40000,Oklahoma,2012,        Local government,173705,183033,189985,194801,198326,205958,203438,199266,200070,202807,203937
41000,Oregon,1,Total Private Employment,1857135,1915486,1975448,2021405,2004356,1903800,1882683,1916065,1936887,1978975,2032721
41000,Oregon,10,Total employment,2138888,2200655,2262100,2310798,2300444,2202622,2170626,2199766,2216291,2254463,2310320
41000,Oregon,20,  Wage and salary employment,1704516,1748669,1795841,1820517,1806328,1706492,1678186,1698810,1718785,1751640,1801023
41000,Oregon,40,  Proprietors employment,434372,451986,466259,490281,494116,496130,492440,500956,497506,502823,509297
41000,Oregon,50,    Farm proprietors employment,38988,38782,37189,36049,35429,34847,34460,33879,32777,32748,32389
41000,Oregon,60,    Nonfarm proprietors employment,395384,413204,429070,454232,458687,461283,457980,467077,464729,470075,476908
41000,Oregon,70,  Farm employment,68075,67897,67182,67223,65289,67922,67704,67967,62446,62970,61967
41000,Oregon,80,  Nonfarm employment,2070813,2132758,2194918,2243575,2235155,2134700,2102922,2131799,2153845,2191493,2248353
41000,Oregon,90,    Private nonfarm employment,1789060,1847589,1908266,1954182,1939067,1835878,1814979,1848098,1874441,1916005,1970754
41000,Oregon,100,"      Forestry, fishing, and related activities",29225,29578,29494,30330,31207,29549,29212,29476,30928,32325,32921
41000,Oregon,200,"      Mining, quarrying, and oil and gas extraction",3351,3521,3754,4450,4666,4138,4857,4500,6228,5805,6236
41000,Oregon,300,      Utilities,5471,5051,5061,5007,5188,5005,4858,4744,4825,4770,4814
41000,Oregon,400,      Construction,120966,132102,143574,148498,135740,112985,102805,101863,103293,107538,114184
41000,Oregon,500,      Manufacturing,210362,214556,218379,216777,207699,181395,176777,182454,186722,191484,197303
41000,Oregon,510,        Durable goods manufacturing,154378,159195,162311,159177,151007,127050,123505,127982,130944,133364,136786
41000,Oregon,530,        Nondurable goods manufacturing,55984,55361,56068,57600,56692,54345,53272,54472,55778,58120,60517
41000,Oregon,600,      Wholesale trade,82817,85680,88126,88904,88013,83202,80608,82318,83106,79397,80327
41000,Oregon,700,      Retail trade,236062,243445,248330,252140,244616,231643,227866,230814,232004,236821,242136
41000,Oregon,800,      Transportation and warehousing,63917,65949,67716,69214,67870,62926,61197,62978,64192,65222,67916
41000,Oregon,900,      Information,39187,40672,41674,42743,42813,40264,39863,40563,40852,40430,40328
41000,Oregon,1000,      Finance and insurance,81438,83523,85641,89653,92001,94453,90745,95277,93543,93826,93813
41000,Oregon,1100,      Real estate and rental and leasing,81685,86800,91894,93925,98911,95724,98176,98834,97551,98093,98945
41000,Oregon,1200,"      Professional, scientific, and technical services",117746,119720,123773,132462,134420,130647,131578,134900,138133,142706,147616
